Row.names	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3	sequence_id_list	gene_id_val	transcripts	chr_ce10	strand_ce10	start_min_ce10	stop_max_ce10	chromosome_ce11	start_min_ce11	end_max_ce11	strand_ce11	product_refseq	symbol_refseq	gene_name	chr	start	stop	strand
863	WBGene00001179	10.26363911047	10.240237668612	10.2108412147968	10.2067751192389	10.1816606323785	10.0991848563781	10.1067790011013	10.4490459887491	10.4444815981666	10.5725071612247	10.4275274882909	10.3728315676526	10.4171780736286	10.3882205813631	F28C1.2	egl-10	NM_001269489,NM_001269490,NM_001269491	chrV	-	12454502	12462797	V	12454521	12462816	-	NM_001269489.1,NM_001269490.1,NM_001269491.1	egl-10	egl-10	V	12463008	12454521	-1
864	WBGene00001182	8.93174610613235	9.39479751532157	9.01017206486601	9.19868281824391	9.46749084048636	9.22024544070626	9.80628149222047	9.38056463050636	9.52361282253893	9.31716227141405	9.26258811738851	9.51668789314119	9.6176375318078	9.72396735832396	T22B7.1	egl-13	NM_001029747,NM_001029749	chrX	+	5668286	5673351	X	5668321	5673386	+	NM_001029747.3,NM_001029749.3	egl-13	egl-13	X	5674060	5663837	1
865	WBGene00001184	10.851507058928	10.7068953085501	10.7959294475625	10.8584016916647	10.7946703202302	10.8278477259213	10.7720843669121	11.4618061603172	11.4307540575437	11.311449807768	11.4549337194346	11.3609209341754	11.1269047453522	11.2507101706084	F58A3.2	egl-15	NM_001029552,NM_077441	chrX	+	11016375	11021827	X	11016441	11021893	+	NM_001029552.2,NM_077441.6	egl-15	egl-15	X	11023395	11016410	1
866	WBGene00001185	4.24273875806275	4.13001681395501	4.47003874939431	4.24385717852071	4.44794922580621	4.3838496113641	4.81490242145941	4.57905356133042	4.14447355400927	4.85756140293352	4.36888926793655	4.79805667812133	4.53175231537482	4.73687747472327	F38G1.2	egl-17	NM_075706	chrX	+	489795	492163	X	489794	492162	+	NM_075706.3	egl-17	egl-17	X	492273	489695	1
867	WBGene00001186	8.16086400401382	8.19002620751731	8.34623759292921	8.30801351255069	8.20782788055325	8.45832738040459	9.38536889788837	8.55455752924464	8.59943042456534	8.66512320991036	8.5379189752065	9.01437006954284	8.91345258289448	9.03053803132869	F55A8.1	egl-18	NM_067742	chrIV	+	1913472	1917360	IV	1913472	1917360	+	NM_067742.5	egl-18	egl-18	IV	1917614	1902323	1
868	WBGene00001187	10.7747234723981	10.6976889766954	10.6867486719833	10.7583375350886	10.920128796672	10.6218582647292	10.7570028499994	11.0787716463762	10.9571252044906	11.1446933596902	10.847955664568	10.8573742036432	10.8929976850816	10.7748126138518	C48A7.1	egl-19	NM_001027908,NM_171379	chrIV	+	7406116	7417898	IV	7405582	7417909	+	NM_001027908.3,NM_171379.3	egl-19	egl-19	IV	7418733	7405460	1
869	WBGene00001188	10.5164251644472	10.2039941723033	10.5125785507696	10.2927463206035	10.3344940656797	10.3395994813529	10.4325802357679	11.7460847170014	11.3692835112805	11.7855990849351	11.5676116858394	11.3692979015008	11.4537301069174	11.3750297647363	W08D2.1	egl-20	NM_069353	chrIV	-	9813163	9815501	IV	9813183	9815521	-	NM_069353.5	egl-20	egl-20	IV	9815526	9812444	-1
870	WBGene00001189	13.3558767941287	13.7036132131668	13.5263466370436	13.5163834534686	13.5759498570334	13.3697968152881	13.666274726956	13.8940021597033	14.1078178820266	13.9726785448149	13.8224826648143	13.8434137527319	14.0878960114766	14.0897440927767	F01D4.4	egl-21	NM_069534	chrIV	-	10478622	10481747	IV	10478642	10481767	-	NM_069534.6	egl-21	egl-21	IV	10481844	10478442	-1
871	WBGene00001190	8.52012994157686	8.34904409122115	8.4446877379988	8.42925858468628	8.33458462010269	8.3127388628517	8.65650600413577	9.19668268459167	8.93987343816606	9.12877879934897	8.90466162989392	9.29249847014353	9.36525056307505	9.31595315297328	Y37A1B.11	egl-23	NM_001268846,NM_001268847	chrIV	+	13989108	14012001	IV	13989133	14012026	+	NM_001268846.1,NM_001268847.1	egl-23	egl-23	IV	14012074	13989094	1
872	WBGene00001193	8.88189462457038	8.83490278387848	8.84147950707137	8.84040365835869	8.56001150676538	8.38990477161849	8.32544206168308	8.75795636583045	8.70497488703665	8.88339257108018	8.54773363847287	8.42948881186494	8.63513126356014	8.63063702491249	C23H3.1	egl-26	NM_061251	chrII	+	69681	70956	II	69681	70956	+	NM_061251.3	egl-26	egl-26	II	71279	69660	1
873	WBGene00001194	12.1111935933645	12.2592743026117	12.1544021158755	12.1544851691959	12.1546371003902	12.2214712347774	12.4250083659688	12.4089207560326	12.3859946115189	12.3233190917708	12.2054338132748	12.4400471557733	12.3857252127395	12.3673805827618	C04A2.3	egl-27	NM_001026741	chrII	+	6845332	6847269	II	6845375	6847312	+	NM_001026741.2	egl-27	egl-27	II	6847908	6835081	1
874	WBGene00001196	11.9614091391816	11.898172727623	11.9637732162997	12.0270888197978	11.9628263758487	11.9965359532287	12.6327655975889	12.0041663125374	11.9818127847672	12.1143143162444	11.790232418546	12.9519624997689	12.872504705124	12.9002744034255	M01D7.7	egl-30	NM_001026403,NM_170806	chrI	+	1835938	1840890	I	1835936	1840888	+	NM_001026403.2,NM_170806.4	egl-30	egl-30	I	1841921	1835679	1
875	WBGene00001202	5.51834996222699	5.98111802431295	5.64142226236405	5.91001216276562	6.29435322230792	6.20903850212514	6.13733001607523	5.84175785307466	6.18604158162094	6.10651401408799	6.10066593801948	6.23138536549501	5.90750926859922	6.15169764039066	R07A4.1	egl-36	NM_077394	chrX	+	10734261	10744121	X	10734326	10744186	+	NM_077394.3	egl-36	egl-36	X	10744340	10734326	1
876	WBGene00001204	6.38753402149013	6.16999627704813	6.47646242494769	6.51435725562113	6.10480507817783	6.40186770170792	6.56867588895328	6.79717735353284	6.74162588741538	7.06581677578825	6.76268925695058	6.78678287774996	7.03626840131557	6.68168682559162	C04G2.7	egl-38	NM_069435	chrIV	-	10107014	10110391	IV	10107035	10110412	-	NM_069435.4	egl-38	egl-38	IV	10110412	10107035	-1
877	WBGene00001207	8.95463437410545	9.0635301475829	9.17949115089385	9.08646448856795	9.01384826608152	9.03518494839161	9.45889701805709	9.21098779242032	9.21131551105478	9.35305451351317	8.98344202401552	9.20911534406175	9.28188886045896	9.24049910187199	R53.3	egl-43	NM_001027117,NM_063748,NR_002363	chrII	+	9955127	9962095	II	9955186	9962153	+	NM_001027117.4,NM_063748.4,NR_002363.2	egl-43	egl-43	II	9962244	9955186	1
878	WBGene00001208	11.0311761396166	10.9811388528558	10.9832619779682	11.0118783615411	10.8273285748303	10.5972262177237	10.8810701382371	10.9258141730639	10.7658985196751	10.8596267594429	10.7802528623783	10.6201311319303	10.4467472550118	10.5111617676114	F28B12.2	egl-44	NM_182104	chrII	+	5937071	5940204	II	5937095	5940228	+	NM_182104.3	egl-44	egl-44	II	5940801	5933493	1
879	WBGene00001209	11.9172371384105	11.9667082409536	11.9416493486615	11.9908664715244	11.8304821251118	11.9583590563276	12.0400708949796	11.5983569539481	11.4706588003016	11.6340191386809	11.5433043523158	11.7006254977315	11.6687130707229	11.5763666388597	C27D11.1	egl-45	NM_066297	chrIII	-	7824630	7828522	III	7824696	7828588	-	NM_066297.4	egl-45	egl-45	III	7828626	7824377	-1
880	WBGene00001210	6.39655630943419	7.11768758254533	6.5274430686502	6.83652347329007	6.77764181385833	6.36069005864227	7.33389448023395	6.14540313181062	7.04415045477059	6.44925092106679	6.76651419066695	6.71503055249701	6.60604408874758	7.14336165328281	K11G9.4	egl-46	NM_072293	chrV	-	6679640	6681550	V	6679657	6681567	-	NM_072293.5	egl-46	egl-46	V	6681573	6679329	-1
881	WBGene00001211	7.29939382646503	7.21398986177523	7.44167898762302	7.25306661313371	7.29412012198032	7.23343796426788	7.0769315018799	8.36342143016996	8.11983468986797	8.16587056113259	8.24461498762229	7.6894515984109	7.81202577587347	7.88434339365992	C50H2.2	egl-47	NM_001028557,NM_001028558	chrV	+	9899563	9907472	V	9899587	9907496	+	NM_001028557.2,NM_001028558.1	egl-47	egl-47	V	9907644	9899587	1
882	WBGene00001214	7.88821855920549	7.67561912417039	7.77708707584112	7.80008715886133	7.80108606470836	7.85758700623492	7.67575233212344	5.2934556562548	5.63215660381201	5.62768543567633	5.47186895698471	6.06153560358425	5.95012300441272	5.807546001457	F26A3.3	ego-1	NM_059731	chrI	-	7650663	7656268	I	7650667	7656272	-	NM_059731.4	ego-1	ego-1	I	7656336	7650418	-1
883	WBGene00001215	10.0595644344674	9.9820194952241	9.91815179534034	9.923240026777	9.74009535075711	9.90975470634576	10.1594386636697	9.44732531475483	9.52028388645052	9.38328498740033	9.55401511230401	9.94993026152627	10.0324789142202	10.1615525683779	Y53H1C.2	ego-2	NM_001083153,NM_001083154,NM_001264705	chrI	-	11400987	11416411	I	11400996	11416420	-	NM_001083153.3,NM_001083154.2,NM_001264705.1	ego-2	ego-2	I	11416420	11400612	-1
884	WBGene00001223	0.138395851599861	0.610199740257577	0.451392972490114	0.373900676018872	0.20619624514721	0.130994028994342	0.141359119538843	0.213385385759971	0.219002253756782	0.13512324765657	0.132070475755047	0.140515300899265	0.234827752359813	0.144001368837796	ZK616.10	ehn-3	NM_001028444,NM_001028445,NM_001028446	chrIV	-	5416897	5419186	IV	5416906	5419195	-	NM_001028444.1,NM_001028445.1,NM_001028446.1	ehn-3	ehn-3	IV	5419195	5416906	-1
885	WBGene00001224	10.1278062775772	10.1325834756631	10.1109872368694	10.1546749809919	9.99185373118869	10.0119927520589	10.5202046578653	9.8027041191296	9.79447724245788	9.88884164746376	9.69610252097801	10.1273428040978	10.0612566700054	10.1433165550759	ZK1248.3	ehs-1	NM_062754	chrII	+	5820699	5823461	II	5820720	5823482	+	NM_062754.6	ehs-1	ehs-1	II	5824085	5820712	1
886	WBGene00001225	12.3814777630722	12.3103689109901	12.3782712583574	12.2297708857048	11.9677045167653	12.1711901661992	12.2176418239326	11.8395573028796	11.9525175240305	11.8341443707352	11.7336266062256	12.0635062567986	12.2146208527059	12.1157155262367	Y54E2A.11	eif-3.B	NM_001027299	chrII	+	14795353	14796354	II	14795429	14796430	+	NM_001027299.5	eif-3.B	eif-3.B	II	14798234	14795404	1
887	WBGene00001226	11.6575946088039	11.612388705114	11.6160434843586	11.5776140676905	11.5071603062367	11.541871928595	11.5876091305827	11.3273074332931	11.1726290451672	11.4198770492915	11.2973901339254	11.2764872119685	11.1941504556801	11.0769148611339	T23D8.4	eif-3.C	NM_060237	chrI	-	9976728	9979650	I	9976738	9979660	-	NM_060237.3	eif-3.C	eif-3.C	I	9979662	9976430	-1
888	WBGene00001227	11.4726150134611	11.4415762062911	11.4370016593629	11.3148469373632	11.2162108794711	11.2775273661979	11.3873606020334	10.9444933114968	10.8800758054833	11.1086762266896	10.9099961012696	10.9151096954678	10.9924421031581	10.9178309712436	R08D7.3	eif-3.D	NM_066583	chrIII	-	8969652	8971499	III	8969729	8971576	-	NM_066583.4	eif-3.D	eif-3.D	III	8971578	8969637	-1
889	WBGene00001228	11.2648451962616	11.2646405291074	11.3221724308934	11.1907418277693	10.9629287408583	10.9901595383418	10.9741489659141	10.9786033802209	10.9977869852215	10.9897401212177	10.8146128080088	10.5945257890175	10.6969444240857	10.4288095892693	B0511.10	eif-3.E	NM_060384	chrI	-	10640797	10642264	I	10640808	10642275	-	NM_060384.6	eif-3.E	eif-3.E	I	10642281	10640393	-1
890	WBGene00001229	11.4132814831818	11.2766010942011	11.3119139015334	11.2780749313189	11.1011045071751	11.0253258715559	10.9540294324309	11.1941708280261	11.2804833704854	11.1823038321248	11.1695425276098	10.9816007991806	11.0147209591747	10.8276375785642	D2013.7	eif-3.F	NM_063587	chrII	+	9331603	9333557	II	9331662	9333616	+	NM_063587.6	eif-3.F	eif-3.F	II	9331543	9329757	1
891	WBGene00001230	11.1527580584808	11.1588207820063	11.0617768779699	11.0503708484155	10.9601322774423	10.990965322542	10.7558543378569	10.8145875861892	10.9401412465657	10.7650775084256	10.6759092584389	10.6408818595142	10.7253638477509	10.5155534452523	F22B5.2	eif-3.G	NM_063377	chrII	+	8442797	8443857	II	8442848	8443908	+	NM_063377.3	eif-3.G	eif-3.G	II	8444239	8442765	1
892	WBGene00001231	10.5993818731321	10.5919417843927	10.6186578417545	10.4738369656171	10.4070380558278	10.3880969710506	10.1974741766626	10.2360248603345	10.2240757054477	10.227484995303	10.1961031516556	10.1040604953258	10.0053866867568	9.92560070548512	C41D11.2	eif-3.H	NM_058969	chrI	+	4444731	4446257	I	4444730	4446256	+	NM_058969.4	eif-3.H	eif-3.H	I	4446593	4444719	1
893	WBGene00001232	10.8468079391847	10.8903824261474	10.9713736559867	10.8066769550809	10.5528830670746	10.7382886975373	11.0617540709719	10.3720187194497	10.5278077266042	10.5518052643245	10.2727989451932	10.486287897718	10.558165269313	10.4100003940471	Y74C10AR.1	eif-3.I	NM_058587	chrI	+	2485871	2489501	I	2485869	2489499	+	NM_058587.4	eif-3.I	eif-3.I	I	2489773	2485868	1
894	WBGene00001233	9.7862006255868	9.89290936411601	9.83692309778887	9.87571597195858	9.67989741672313	9.69765114416452	9.53804294234183	9.51425002109515	9.58628853657689	9.63447132316614	9.56962756274726	9.3854780192717	9.40357870884309	9.31153753484055	T16G1.11	eif-3.K	NM_073840	chrV	+	12953986	12955095	V	12954002	12955111	+	NM_073840.5	eif-3.K	eif-3.K	V	12955230	12954002	1
895	WBGene00001234	9.73491727446974	9.77155493270033	9.80642178338227	9.66770705709131	10.115967761302	10.2744873335883	10.5251776895761	9.45323162460388	9.39790329440818	9.74600930864564	9.12263529554058	9.60692759750885	9.73301869212764	9.70228019289565	C47B2.5	eif-6	NM_060871	chrI	+	12968949	12970011	I	12968960	12970022	+	NM_060871.5	eif-6	eif-6	I	12970238	12968921	1
896	WBGene00001235	7.23525465827957	7.4925540980915	7.54559176577452	7.31222315624839	7.27039905650974	7.31212359868137	7.75196756128512	6.6771338019743	6.83345329304444	6.97367219092299	6.90411013881643	7.77086197488689	7.63397153353933	7.85478367552792	Y41C4A.10	elb-1	NM_067116	chrIII	-	11718888	11719340	III	11718988	11719440	-	NM_067116.6	elb-1	elb-1	III	11719452	11718836	-1
897	WBGene00001236	8.78181375262958	8.9225792703103	8.98781815832652	8.87524106928692	8.77020200409263	9.01548239304029	9.37362537970727	8.54651573778016	8.69810708325174	8.60879647160155	8.66427967386496	8.76554058769862	8.90350728700213	8.82801550789767	Y82E9BR.15	elc-1	NM_065004	chrIII	-	1415671	1417179	III	1415679	1417187	-	NM_065004.3	elc-1	elc-1	III	1417187	1415546	-1
898	WBGene00001239	12.7141876663775	12.6588876777647	12.7986979246586	12.6634812546568	12.120504633876	12.2512796677787	12.5133745923706	13.1048888105593	12.703038818226	13.1818645358797	12.9095907970169	12.88452048669	12.8234319078177	12.5482250342603	F56H11.4	elo-1	NM_001276838	chrIV	+	9526991	9528146	IV	9527008	9528163	+	NM_001276838.1	elo-1	elo-1	IV	9528352	9526359	1
899	WBGene00001240	11.4774293883989	11.5931143219885	11.4897808808795	11.2796305149835	10.2207225232678	10.4360124026094	10.6761847367017	10.6671334185275	10.417068053548	11.2776976609393	10.2550603430721	10.4758949056189	10.7441837470376	10.3738078736559	F11E6.5	elo-2	NM_070713	chrIV	-	17466228	17467362	IV	17466265	17467399	-	NM_070713.5	elo-2	elo-2	IV	17467408	17466060	-1
900	WBGene00001242	4.34325062645394	4.42394418464276	5.13845507525948	4.63773611323878	4.78808629784346	4.47273970180591	4.15615647402975	4.60341320790395	4.86535261612941	5.01647294998431	5.06473969149761	4.54631461332309	4.33105594531039	4.14527680623686	C40H1.4	elo-4	NM_066655	chrIII	-	9332244	9334183	III	9332327	9334266	-	NM_066655.3	elo-4	elo-4	III	9334274	9332327	-1
901	WBGene00001243	8.32740426208754	8.28694025547146	8.18351477106863	7.96618113604698	4.94446733008799	5.09843938181278	5.0898111089602	8.38754218178925	8.464465307063	9.41851599882997	8.67548346123117	8.656055053495	8.31610770747443	8.3552460382929	F41H10.7	elo-5	NM_068392	chrIV	-	5374690	5377267	IV	5374698	5377275	-	NM_068392.5	elo-5	elo-5	IV	5377275	5374598	-1
902	WBGene00001244	9.9513652779595	9.79922999284014	9.96890601525884	9.81042925511091	9.64722479055967	9.92853546325034	9.43564450174512	10.4810328735997	10.0453150576114	11.0573429601096	10.5511318453171	10.5078760867194	10.3871852375334	10.2117842389935	F41H10.8	elo-6	NM_068396	chrIV	-	5386716	5388545	IV	5386724	5388553	-	NM_068396.4	elo-6	elo-6	IV	5388559	5386627	-1
903	WBGene00001246	1.5548740654521	1.25541784512855	1.18454634118527	1.25994731972367	1.59843891433128	1.5019334373945	1.36181786600865	1.08777683639704	1.17787072881803	1.09293800514647	1.08669048030716	1.27830116165898	1.20109086194125	1.45249683939938	Y47D3A.30	elo-8	NM_001268182	chrIII	-	11230319	11230760	III	11230418	11230859	-	NM_001268182.1	elo-8	elo-8	III	11232078	11230382	-1
904	WBGene00001247	8.74040360190457	8.55912312276464	8.63047684929398	8.42927043958407	8.15063984571487	8.23361345898099	8.04363642627684	6.73211434989419	6.46318261522664	6.89409725556105	6.52216922040519	6.61136418351036	6.98283095095519	6.19496436549847	Y53F4B.2	elo-9	NM_064685	chrII	-	14959743	14964025	II	14959819	14964101	-	NM_064685.1	elo-9	elo-9	II	14964110	14959376	-1
905	WBGene00001248	8.36318231307642	8.37686634476957	8.48075970717509	8.29662143908996	8.54470711259501	8.47083282738299	8.52666720097106	8.52440176510231	8.20852885348328	8.3783957120451	8.16010683003012	8.41100165168405	8.25697501258895	8.26608513502425	F38A6.2	elp-1	NM_001270022	chrV	-	20764978	20769113	V	20765009	20769144	-	NM_001270022.1	elp-1	elp-1	V	20770161	20764955	-1
906	WBGene00001249	8.4778195026605	8.59347660509123	8.46507011163961	8.44553114444805	8.40208820206457	8.70792385799303	9.11698432773866	9.11226571404334	9.27340873197242	9.23895347560753	9.23174481106489	9.36477855810158	9.37072556118754	9.1189349602947	W09C2.1	elt-1	NM_001268475	chrIV	+	9619321	9619641	IV	9619338	9619658	+	NM_001268475.1	elt-1	elt-1	IV	9620141	9615156	1
907	WBGene00001250	6.77252010292535	6.23938763914404	6.49099134177233	6.66493289664235	5.77326996581961	5.55575407682587	5.28730549439944	8.5573159949218	8.40703453193506	8.47792495600503	8.01618856547222	8.35605920304237	8.37804069310114	8.1312159096593	C33D3.1	elt-2	NM_077354	chrX	+	10481180	10483125	X	10481241	10483186	+	NM_077354.4	elt-2	elt-2	X	10483581	10481238	1
908	WBGene00001251	10.5586495277581	10.5845089561291	10.5522598970823	10.6765422118049	11.0330848356838	11.0663319937702	11.7292949527278	11.3544206038419	11.190749973729	11.2941965623785	11.3245024349921	11.2320057839548	11.2179545784599	11.057606734172	K02B9.4	elt-3	NM_001270308	chrX	+	13939657	13940646	X	13939726	13940715	+	NM_001270308.1	elt-3	elt-3	X	13941099	13934883	1
909	WBGene00001252	3.41146859675553	3.71636840014597	3.87044594168276	3.98762064947465	4.03560680058185	4.02942868012611	3.58325946153695	4.17039724223936	4.56868261430867	4.56534174577605	4.65892694496036	4.19234027668871	4.05260308830115	3.80457035880688	C39B10.6	elt-4	NM_001270177	chrX	+	10475674	10475730	X	10475735	10475791	+	NM_001270177.1	elt-4	elt-4	X	10475974	10475408	1
910	WBGene00001253	7.71703943683805	7.56351061503493	7.73424970165602	7.78024776333945	7.88050872301149	7.99268234428198	8.27243583830599	8.01969769395469	8.25349531019596	8.07400144516403	8.06139828673748	8.25620623688234	8.36344008444041	8.54257710152477	F52C12.5	elt-6	NM_067743	chrIV	+	1917977	1921342	IV	1917977	1921342	+	NM_067743.5	elt-6	elt-6	IV	1921640	1917854	1
911	WBGene00001258	10.0082452840285	9.76132043298732	9.84078192267347	9.82543522932708	9.81166128341582	9.79654351611044	9.82912532876965	9.70696920344291	9.57377598076213	9.67353506688873	9.44494218706172	9.72066657347496	9.74010083468138	9.58046185320693	Y80D3A.2	emb-4	NM_001269904	chrV	-	18860721	18861828	V	18860750	18861857	-	NM_001269904.1	emb-4	emb-4	V	18894974	18860288	-1
912	WBGene00001259	11.3106837969373	11.2192371664685	11.1549065417301	11.1669345514478	11.0598630060715	11.1562410558345	11.1365584823017	11.0654798172207	11.0007745100697	11.1023713244641	10.9827546635352	11.1827139759827	11.1362653966566	11.1487685459308	T04A8.14	emb-5	NM_065568	chrIII	-	4715552	4720630	III	4715587	4720665	-	NM_065568.3	emb-5	emb-5	III	4720670	4715291	-1
913	WBGene00001262	11.8086476745323	11.7877685837636	11.7355947137704	11.8134948620694	11.8134938087776	11.5972847735886	11.7693127142262	11.5533768142281	11.0788269667481	11.5035627891988	11.1068842259615	11.4228928923136	11.8257093922031	11.4576377684815	K10D2.6	emb-8	NM_065702	chrIII	-	5196929	5199621	III	5196968	5199660	-	NM_065702.5	emb-8	emb-8	III	5199688	5196678	-1
